TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Part.Name,DataType=Mesh,Mesh,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTint,DataType=StartsInProject,x,DataType=InputPins,ChildMesh,ChildMaterial,DataType=MaterialChannels,AppliesToMaterialChannel,DataType=ParentCategoryPath,XXXXHardwareGroup_Cabinet_Door,XXXXHardwareGroup_Cabinet_Drawer,XXXXHardwareGroup_Door_Barn,XXXXHardwareGroup_Door_Folding,XXXXHardwareGroup_Door_Overhead,XXXXHardwareGroup_Door_Pivot,XXXXHardwareGroup_Door_Pocket,XXXXHardwareGroup_Door_Sliding,XXXXHardwareGroup_Door_Revolving,XXXXHardwareGroup_Door_Swing,XXXXHardwareGroup_RailingPanel_Glass,XXXXHardwareGroup_RailingPanel_Solid,XXXXHardwareGroup_Window_Awning,XXXXHardwareGroup_Window_Casement,XXXXHardwareGroup_Window_Double-Action,XXXXHardwareGroup_Window_Fixed,XXXXHardwareGroup_Window_Hopper,XXXXHardwareGroup_Window_Jalousie,Assembly_Rigged_Cabinet_Drawer,Assembly_Rigged_Cabinet_Overhead,Assembly_Rigged_Cabinet_Sliding,Assembly_Rigged_Cabinet_Swing,Assembly_Rigged_Door_Barn,Assembly_Rigged_Door_Folding,Assembly_Rigged_Door_Overhead,Assembly_Rigged_Door_Pivot,Assembly_Rigged_Door_Pocket,Assembly_Rigged_Door_Revolving,Assembly_Rigged_Door_Sliding,Assembly_Rigged_Door_Swing,Assembly_Rigged_FFESet,Assembly_Rigged_Window_Awning,Assembly_Rigged_Window_Casement,Assembly_Rigged_Window_Double-Action,Assembly_Rigged_Window_Fixed,Assembly_Rigged_Window_Hopper,Assembly_Rigged_Window_Hung,Assembly_Rigged_Window_Jalousie,Assembly_Rigged_Window_Sliding,Assembly_Rigged_HingeSet,Assembly_Rigged_Panel,Assembly_Rigged_CabinetFace,Assembly_Rigged_Door,Assembly_Rigged_Window,Assembly_Rigged_FFESet,
PRESET,,FF2E7D15-0B0C-7F41-A601-1BE5C9ED06A9,,Part_Frame-0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Frame,,"Fixed Frame 1, Aluminum, Pure White",,0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,F3E6D587-99F7-F14C-9928-BAA8B649AF5A,,Part_Frame-0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Frame,,"Fixed Frame 1, Aluminum, Patrician Bronze",,0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Frame-Fixed-01.Window-Frame-Fixed-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,6798F465-9560-3E48-8E4C-70D3D0557012,,Part_Frame-0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Frame,,"Fixed Frame 2, Aluminum, Pure White",,0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,5ED19043-7DF4-0A45-B7DF-1F2F916FF8D4,,Part_Frame-0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Frame,,"Fixed Frame 2, Aluminum, Patrician Bronze",,0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Frame-Fixed-02.Window-Frame-Fixed-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,DED944ED-C20D-6D49-93CE-B55AB4171BC4,,Part_Frame-0Mesh-Window-Frame-Hung-01.Window-Frame-Hung-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Frame,,"Hung Frame 1, Aluminum, Patrician Bronze",,0Mesh-Window-Frame-Hung-01.Window-Frame-Hung-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Frame-Hung-01.Window-Frame-Hung-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,759E6F2B-6962-8047-B455-BCBC770EBD83,,Part_Frame-0Mesh-Window-Frame-Hung-02.Window-Frame-Hung-02'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Frame,,"Hung Frame 2, Aluminum, Patrician Bronze",,0Mesh-Window-Frame-Hung-02.Window-Frame-Hung-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Frame-Hung-02.Window-Frame-Hung-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,EAEEF651-F882-D442-B00B-8AE77C7F1EFA,,Part_Frame-0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Frame,,"Sliding Frame 1, Aluminum, Pure White",,0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,76366283-5076-7D4D-A5A2-F9794287C106,,Part_Frame-0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Frame,,"Sliding Frame 1, Aluminum, Patrician Bronze",,0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Frame-Sliding-01.Window-Frame-Sliding-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,5D911C40-7866-FA41-B7E6-B8A8B55DD57B,,Part_Panel-0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01'-Finish1-0RawMaterial-Aluminum---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Fixed Panel 1, Aluminum, Pure White",,0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,542A588F-E64B-1245-A746-44A42B3FC83A,,Part_Panel-0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01'-Finish1-0RawMaterial-Aluminum---331F20-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Fixed Panel 1, Aluminum, Patrician Bronze",,0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Panel-Fixed-01.Window-Panel-Fixed-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,8E90BC82-3B39-DC4A-BC85-88F8E6C97985,,Part_Panel-0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02'-Finish1-0RawMaterial-Aluminum---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Fixed Panel 2, Aluminum, Pure White",,0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,F7E919E3-B5CD-D443-B713-68565AEC6523,,Part_Panel-0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02'-Finish1-0RawMaterial-Aluminum---331F20-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Fixed Panel 2, Aluminum, Patrician Bronze",,0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Panel-Fixed-02.Window-Panel-Fixed-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,3EB03626-2848-C849-8047-61D79DACCC70,,Part_Panel-0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Panel 1, Aluminum, Pure White",,0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,FF32530D-A7AD-8244-B64A-110CCEBA902B,,Part_Panel-0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum---331F20-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Panel 1, Aluminum, Patrician Bronze",,0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Panel-Sliding-01.Window-Panel-Sliding-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,5A420752-DBD4-2448-AF64-47886ADE585D,,Part_Panel-0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Panel 2, Aluminum, Pure White",,0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,7729E0E4-CD15-6E46-81FB-891638019946,,Part_Panel-0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---331F20-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Panel 2, Aluminum, Patrician Bronze",,0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Window-Panel-Sliding-02.Window-Panel-Sliding-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,5B743092-37F2-1341-AFBE-C57D6820A280,,Part_Table-0Mesh-remade/FFE-Table-Dining-4/FFE-Table-Dining-4-Merged.FFE-Table-Dining-4-Merged'-FinishTop-FFFFFF-FinishBase-FFFFFF,,Part_Table,,"Square Table, Marble (Calacatta), White",X,0Mesh-remade/FFE-Table-Dining-4/FFE-Table-Dining-4-Merged.FFE-Table-Dining-4-Merged',X,FinishTop,,,FFFFFF,X,,,0Mesh-remade/FFE-Table-Dining-4/FFE-Table-Dining-4-Merged.FFE-Table-Dining-4-Merged',1Material_Stone_Marble-0RawMaterial-Marble (Calacatta)-0Color_Abstract-FFFFFF-White,,FinishTop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,
PRESET,,,,,,,,,,,,FinishBase,,,FFFFFF,,,,,,,FinishBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,3410E088-2740-824E-BFDA-7C74B9E3F869,,Part_Table-0Mesh-remade/FFE-Table-Dining-1/FFE-Table-Dining-1.FFE-Table-Dining-1'-Material1-FFFFFF-Material2-FFFFFF,,Part_Table,,"Rectangular Table, Granite (Brown 1), White",X,0Mesh-remade/FFE-Table-Dining-1/FFE-Table-Dining-1.FFE-Table-Dining-1',X,Material1,,,FFFFFF,X,,,0Mesh-remade/FFE-Table-Dining-1/FFE-Table-Dining-1.FFE-Table-Dining-1',1Material_Stone_Granite-0RawMaterial-Granite (Brown 1)-0Color_Abstract-FFFFFF-White,,Material1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,
PRESET,,,,,,,,,,,,Material2,,,FFFFFF,,,,,,,Material2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,65302342-1F70-AA46-B573-B44C37A484BE,,Part_Chair-0Mesh-remade/FFE-Chair-Dining-01/FFE-Chair-Dining-01-Merged.FFE-Chair-Dining-01-Merged'-Finish1-FFFFFF,,Part_Chair,,"Dining Chair 1, Steel, Untinted",X,0Mesh-remade/FFE-Chair-Dining-01/FFE-Chair-Dining-01-Merged.FFE-Chair-Dining-01-Merged',X,Finish1,,,FFFFFF,X,,,0Mesh-remade/FFE-Chair-Dining-01/FFE-Chair-Dining-01-Merged.FFE-Chair-Dining-01-Merged',1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,
PRESET,,B6C10F12-88F1-E64D-913C-B2FFEF14E2B5,,Part_Chair-0Mesh-remade/FFE-Chair-Dining-02/FFE-Chair-Dining-02.FFE-Chair-Dining-02'-Finish1-FFFFFF,,Part_Chair,,"Dining Chair 2 , Steel, Untinted",X,0Mesh-remade/FFE-Chair-Dining-02/FFE-Chair-Dining-02.FFE-Chair-Dining-02',X,Finish1,,,FFFFFF,X,,,0Mesh-remade/FFE-Chair-Dining-02/FFE-Chair-Dining-02.FFE-Chair-Dining-02',1Material_Metal_Steel-0RawMaterial-Steel-0Color_Metal_Steel-FFFFFF-Untinted,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,
